"NLS198207130","ALS",6,1,2,0,0,"",1,3,"cartg001","R","cartg001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","oliva001","S8.3-H","F","F",2,5,20,"T","T",1,"F","F",0,"F","F",1,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,4,"","","","","F","F","F","F","F","F","F","F","F","","","quisd001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,51
"NLS198207130","ALS",6,1,2,0,0,"",1,4,"murpd001","R","murpd001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","penat001","","","SB2","F","F",9,6,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"","","","","T","F","F","F","F","F","F","F","F","quisd001","","","F","F","T","F","F","cartg001","","","",0,0,0,0,0,0,0,0,0,52
"NLS198207130","ALS",6,1,2,0,0,"",1,4,"murpd001","R","murpd001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","penat001","","53","F","F",9,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"53","","","","F","F","F","F","F","F","F","F","F","","quisd001","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,53
"NLS198207130","ALS",7,0,0,0,0,"",1,4,"parrl001","R","parrl001","R","sotom001","R","sotom001","R","penat001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","","","","D8/8D","T","F",2,8,21,"T","T",2,"F","F",0,"F","F",0,"F","F",8,"","F","F","8D",0,0,"N",0,"N",0,"N",2,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,54
"NLS198207130","ALS",7,0,0,0,0,"",1,4,"whitf001","R","whitf001","R","sotom001","R","sotom001","R","penat001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","","parrl001","","K","F","F",4,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","sotom001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,55
"NLS198207130","ALS",7,0,1,0,0,"",1,4,"hendr001","R","hendr001","R","sotom001","R","sotom001","R","penat001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","","parrl001","","S1.2-3","F","F",7,1,20,"T","T",1,"F","F",0,"F","F",0,"F","F",1,"","F","F","",0,0,"N",0,"N",0,"N",1,0,3,0,"","","","","F","F","F","F","F","F","F","F","F","","sotom001","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"NLS198207130","ALS",7,0,1,0,0,"",1,4,"wilsw001","L","wilsw001","L","sotom001","R","sotom001","R","penat001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","hendr001","","parrl001","SB2","F","F",8,2,4,"F","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,2,0,3,"","","","","T","F","F","F","F","F","F","F","F","sotom001","","sotom001","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,57
"NLS198207130","ALS",7,0,1,0,0,"",1,4,"wilsw001","L","wilsw001","L","sotom001","R","sotom001","R","penat001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","","hendr001","parrl001","K","F","F",8,2,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","sotom001","sotom001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,58
"NLS198207130","ALS",7,0,2,0,0,"",1,4,"bellb001","R","bellb001","R","sotom001","R","sotom001","R","penat001","oliva001","sax-s001","knigr001","concd001","baked002","dawsa001","murpd001","","hendr001","parrl001","K","F","F",5,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,3,"2","","","","F","F","F","F","F","F","F","F","F","","sotom001","sotom001","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,59
"NLS198207130","ALS",7,1,0,0,0,"",1,4,"concd001","R","concd001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","E5/G.B-1","T","F",6,7,18,"T","T",0,"F","F",0,"F","F",0,"F","F",5,"G","F","F","",1,5,"F",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,60
"NLS198207130","ALS",7,1,0,0,0,"",1,4,"sax-s001","R","sax-s001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","smito001","","","CS2(24)","F","F",4,8,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","quisd001","","","F","F","T","F","F","concd001","","","",0,4,0,0,2,0,0,0,0,61
"NLS198207130","ALS",7,1,1,0,0,"",1,4,"sax-s001","R","sax-s001","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","S5","F","F",4,8,20,"T","T",1,"F","F",0,"F","F",0,"F","F",5,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,62
"NLS198207130","ALS",7,1,1,0,0,"",1,4,"baked002","R","baked002","R","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","sax-s001","","","8/F","F","F",7,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","quisd001","","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,63
"NLS198207130","ALS",7,1,2,0,0,"",1,4,"thomj001","L","thomj001","L","quisd001","R","quisd001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","sax-s001","","","43","F","T",11,1,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"43","","","","F","F","F","F","F","F","F","F","F","quisd001","","","F","F","F","F","F","","","","sotom001",1,3,0,0,4,0,0,0,0,64
"NLS198207130","ALS",8,0,0,0,0,"",1,4,"winfd001","R","winfd001","R","valef001","L","valef001","L","penat001","oliva001","sax-s001","knigr001","smito001","baked002","dawsa001","murpd001","","","","53","T","F",9,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"53","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,5,0,0,0,0,65
"NLS198207130","ALS",8,0,1,0,0,"",1,4,"murre001","R","murre001","R","valef001","L","valef001","L","penat001","oliva001","sax-s001","knigr001","smito001","baked002","dawsa001","murpd001","","","","W","F","F",3,5,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,66
"NLS198207130","ALS",8,0,1,0,0,"",1,4,"younr001","R","younr001","R","valef001","L","valef001","L","penat001","oliva001","sax-s001","knigr001","smito001","baked002","dawsa001","murpd001","murre001","","","54(1)/FO","F","F",6,6,2,"T","T",0,"F","F",1,"F","F",0,"F","F",5,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","54","","","F","F","F","F","F","F","F","F","F","valef001","","","F","F","F","F","F","","","","",0,4,0,0,5,0,0,0,0,67
"NLS198207130","ALS",8,0,2,0,0,"",1,4,"mcrah001","R","mcrah001","R","valef001","L","valef001","L","penat001","oliva001","sax-s001","knigr001","smito001","baked002","dawsa001","murpd001","younr001","","","W.1-2","F","T",11,7,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,2,0,0,"","","","","F","F","F","F","F","F","F","F","F","valef001","","","F","F","F","F","F","","","","quisd001",1,0,0,0,0,0,0,0,0,68
"NLS198207130","ALS",8,0,2,0,0,"",1,4,"parrl001","R","parrl001","R","mintg001","R","mintg001","R","penat001","oliva001","sax-s001","knigr001","smito001","baked002","dawsa001","murpd001","mcrah001","younr001","","63","F","F",2,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,1,2,0,"63","","","","F","F","F","F","F","F","F","F","F","valef001","valef001","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,69
"NLS198207130","ALS",8,1,0,0,0,"",1,4,"oliva001","L","oliva001","L","fingr001","R","fingr001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","S9","T","F",3,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",9,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,70
"NLS198207130","ALS",8,1,0,0,0,"",1,4,"dawsa001","R","dawsa001","R","fingr001","R","fingr001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","oliva001","","","CS2(24)","F","F",8,3,6,"F","F",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"","24","","","F","F","F","T","F","F","F","F","F","fingr001","","","F","F","F","F","F","","","","",0,4,0,0,2,0,0,0,0,71
"NLS198207130","ALS",8,1,1,0,0,"",1,4,"dawsa001","R","dawsa001","R","fingr001","R","fingr001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","","","S8","F","F",8,3,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,72
"NLS198207130","ALS",8,1,1,0,0,"",1,4,"knigr001","R","knigr001","R","fingr001","R","fingr001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","dawsa001","","","3/G.1-2","F","F",5,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",3,"G","F","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"3","","","","F","F","F","F","F","F","F","F","F","fingr001","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,73
"NLS198207130","ALS",8,1,2,0,0,"",1,4,"penat001","R","penat001","R","fingr001","R","fingr001","R","parrl001","murre001","whitf001","bellb001","younr001","hendr001","wilsw001","winfd001","","dawsa001","","2/FL","F","F",2,5,2,"T","T",0,"F","F",1,"F","F",0,"F","F",2,"F","F","T","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","fingr001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,74
"NLS198207130","ALS",9,0,0,0,0,"",1,4,"oglib001","L","oglib001","L","mintg001","R","mintg001","R","steaj001","oliva001","sax-s001","knigr001","smito001","smitl002","dawsa001","murpd001","","","","7/F","T","T",11,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",7,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"7","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","whitf001",4,7,0,0,0,0,0,0,0,75
"NLS198207130","ALS",9,0,1,0,0,"",1,4,"hendr001","R","hendr001","R","mintg001","R","mintg001","R","steaj001","oliva001","sax-s001","knigr001","smito001","smitl002","dawsa001","murpd001","","","","W","F","F",7,1,14,"T","F",0,"F","F",0,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,76
"NLS198207130","ALS",9,0,1,0,0,"",1,4,"hrbek001","L","hrbek001","L","howes001","L","howes001","L","steaj001","oliva001","sax-s001","knigr001","smito001","smitl002","dawsa001","murpd001","hendr001","","","8/F8S","F","T",11,2,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","8S",0,0,"N",0,"N",0,"N",0,1,0,0,"8","","","","F","F","F","F","F","F","F","F","F","mintg001","","","F","F","F","F","F","","","","wilsw001",8,8,0,0,0,0,0,0,0,77
"NLS198207130","ALS",9,0,2,0,0,"",1,4,"bellb001","R","bellb001","R","humet001","R","humet001","R","steaj001","oliva001","sax-s001","knigr001","smito001","smitl002","dawsa001","murpd001","hendr001","","","9/F","F","F",5,3,2,"T","T",0,"F","F",1,"F","F",0,"F","F",9,"F","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"9","","","","F","F","F","F","F","F","F","F","F","mintg001","","","F","T","F","F","F","","","","",0,9,0,0,0,0,0,0,0,78
