"CLE201610140","TOR",6,1,1,0,2,"S1FX",0,0,"lindf001","L","lindf001","L","estrm001","R","estrm001","R","martr004","encae001","goinr001","donaj001","tulot001","carre001","pillk001","bautj002","kipnj001","","","HR/89/F.1-H","F","F",6,3,23,"T","T",4,"F","F",0,"F","F",2,"F","F",0,"F","F","F","89",0,0,"N",0,"N",0,"N",4,4,0,0,"","","","","F","F","F","F","F","F","F","F","F","estrm001","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,46
"CLE201610140","TOR",6,1,1,3,2,"FBSBBX",0,2,"napom001","R","napom001","R","estrm001","R","estrm001","R","martr004","encae001","goinr001","donaj001","tulot001","carre001","pillk001","bautj002","","","","4/P","F","F",3,4,2,"T","T",0,"F","F",1,"F","F",0,"F","F",4,"P","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"4","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,4,0,0,0,0,0,0,0,47
"CLE201610140","TOR",6,1,2,0,2,"FCFS",0,2,"ramij003","L","ramij003","L","estrm001","R","estrm001","R","martr004","encae001","goinr001","donaj001","tulot001","carre001","pillk001","bautj002","","","","K","F","F",5,5,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,48
"CLE201610140","TOR",7,0,0,0,0,"X",0,2,"pillk001","R","pillk001","R","klubc001","R","klubc001","R","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","63/G","T","F",8,8,2,"T","T",0,"F","F",1,"F","F",0,"F","F",6,"G","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"63","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,3,0,0,6,0,0,0,0,49
"CLE201610140","TOR",7,0,1,1,2,"..CFBS",0,2,"barnd001","R","barnd001","R","milla002","L","milla002","L","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","K","F","T",11,9,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","goinr001",4,2,0,0,0,0,0,0,0,50
"CLE201610140","TOR",7,0,2,2,2,".CBSBC",0,2,"uptob001","R","uptob001","R","milla002","L","milla002","L","perer003","napom001","kipnj001","ramij003","lindf001","crisc001","naqut001","chisl001","","","","K","F","T",11,1,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,0,0,"2","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","carre001",7,2,0,0,0,0,0,0,0,51
"CLE201610140","TOR",7,1,0,0,0,"..X",0,2,"chisl001","L","chisl001","L","estrm001","R","estrm001","R","martr004","encae001","barnd001","donaj001","tulot001","uptob001","pillk001","bautj002","","","","S7/G","T","F",9,6,20,"T","T",1,"F","F",0,"F","F",0,"F","F",7,"G","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,52
"CLE201610140","TOR",7,1,0,1,0,"1BX",0,2,"crisc001","L","crisc001","L","estrm001","R","estrm001","R","martr004","encae001","barnd001","donaj001","tulot001","uptob001","pillk001","bautj002","chisl001","","","3/BG/SH.1-2","F","F",7,7,2,"T","F",0,"T","F",1,"F","F",0,"F","F",3,"G","T","F","",0,0,"N",0,"N",0,"N",0,2,0,0,"3","","","","F","F","F","F","F","F","F","F","F","estrm001","","","F","F","F","F","F","","","","",0,3,0,0,0,0,0,0,0,53
"CLE201610140","TOR",7,1,1,0,2,"CSFS",0,2,"naqut001","L","naqut001","L","estrm001","R","estrm001","R","martr004","encae001","barnd001","donaj001","tulot001","uptob001","pillk001","bautj002","","chisl001","","K","F","F",8,8,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"2","","","","F","F","F","F","F","F","F","F","F","","estrm001","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,54
"CLE201610140","TOR",7,1,2,0,0,"X",0,2,"perer003","R","perer003","R","estrm001","R","estrm001","R","martr004","encae001","barnd001","donaj001","tulot001","uptob001","pillk001","bautj002","","chisl001","","8/F","F","F",2,9,2,"T","T",0,"F","F",1,"F","F",0,"F","F",8,"F","F","F","",0,0,"N",0,"N",0,"N",0,0,2,0,"8","","","","F","F","F","F","F","F","F","F","F","","estrm001","","F","F","F","F","F","","","","",0,8,0,0,0,0,0,0,0,55
"CLE201610140","TOR",8,0,0,0,2,"..SCFX",0,2,"donaj001","R","donaj001","R","milla002","L","milla002","L","perer003","napom001","kipnj001","ramij003","lindf001","davir003","martm003","chisl001","","","","S8/L","T","F",5,2,20,"T","T",1,"F","F",0,"F","F",0,"F","F",8,"L","F","F","",0,0,"N",0,"N",0,"N",1,0,0,0,"","","","","F","F","F","F","F","F","F","F","F","","","","F","F","F","F","F","","","","",0,0,0,0,0,0,0,0,0,56
"CLE201610140","TOR",8,0,0,2,2,"BBCSC",0,2,"encae001","R","encae001","R","milla002","L","milla002","L","perer003","napom001","kipnj001","ramij003","lindf001","davir003","martm003","chisl001","donaj001","","","K","F","F",3,3,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","milla002","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,57
"CLE201610140","TOR",8,0,1,3,2,"BCBBCFS",0,2,"bautj002","R","bautj002","R","milla002","L","milla002","L","perer003","napom001","kipnj001","ramij003","lindf001","davir003","martm003","chisl001","donaj001","","","K","F","F",9,4,3,"T","T",0,"F","F",1,"F","F",0,"F","F",0,"","F","F","",0,0,"N",0,"N",0,"N",0,1,0,0,"2","","","","F","F","F","F","F","F","F","F","F","milla002","","","F","F","F","F","F","","","","",0,2,0,0,0,0,0,0,0,58
